#################################################################################################################################
# Volcano-tectonic architecture of Bioko Island (Equatorial Guinea) derived from TanDEM-X synthetic aperture radar data
# Supplementary Material – Bulletin of Volcanology
#
# Jacob Brauner (1), Thomas R. Walter (2), Oscar A.N. Ela (3), Loÿc Vanderkluysen (1)
# 
# (1) Drexel University, Philadelphia, PA, USA
# (2) Deutsches GeoForschungsZentrum GFZ, Potsdam, Germany
# (3) Universidad Nacional de Guinea Ecuatorial, Malabo, Equatorial Guinea
# Corresponding Author: JB, email: jb4356@drexel.edu
#################################################################################################################################

OBJECTID;LAT;LON;Proj_E;Proj_N;ElevMin;ElevMax;AreaBase;WidthBase;AxisBaseMin(s);AxisBaseMax(s);AxisBaseMean(s);AxisBaseMin(bc);AxisBaseMax(bc);AxisBaseMean(bc);AxisBaseMax;ElevLowCurve;ElevLowCurveFraction;AreaLowCurve;WidthLowCurve;AxisLowCurve;ElevSummitReg;ElevSummitRegFraction;AreaSummitReg;WidthSummitReg;AxisSummitRegMax(cont);HeightMax;HeightPoly1;HeightTIN;HeightIDW;VolMax;VolPoly1;VolTIN;VolIDW;EIoutline;IIoutline;EIavg;IIavg;HWratioPOLY1;HWratioTIN;HWratioIDW;WWratio(cont);SlopeMin(tot);SlopeMax(tot);SlopeMean(tot);SlopeMedian(tot);SlopeSD(tot);SlopeMean(flank);SlopeMedian(flank);SlopeSD(flank);SlopeMean(lowflank);SlopeMedian(lowflank);SlopeSD(lowflank);SlopeMean(mainflank);SlopeMedian(mainflank);SlopeSD(mainflank);SlopeMean(summit);SlopeMedian(summit);SlopeSD(summit);ElevSlopeMax;HeightFracSlopeMax;SlopeAvgMax;AzimAxisBaseMax(s);AzimAxisBaseMax(bc);AzimAxisBaseMax;AzimCurvesAvg;PeaksNumTot;PeaksNumFlank;PeaksNumSummit;HolesNumTot;HolesNumFlank;HolesNumSummit;NumMainCurvesFlank;NumMainCurvesSummit;NumSlopeBins
300;3.3185797;8.5728595;452548.69;366817.12;888.479;945.292;0.05508;264.82075;80.498448;309.68372;196.61835;209.82337;296.73509;261.5488;331.9036;943;0.959655;0.000780685;31.527746;84.505325;945;0.994858;0.0000113;3.80E+00;16.037704;56.8129;19.5822;21.2471;16.4189;0.002591939;0.000505856;0.000442135;0.000472536;1.5707963;1.0824281;11.5558;1.02339;0.073944934;0.080232123;0.06199999;0.01433682;1.50696;25.1768;12.3408;10.815;7.18476;12.43;11.5455;7.2214;12.5253;11.5455;7.25611;7.37702;7.37702;0;7.5223;7.5223;0;945;0.994858;7.37702;144.462;135;139.399;90;0;0;0;0;0;0;3;0;58
301;3.325422;8.5796617;453304.69;367573.12;1006.58;1079.39;0.081648;322.42435;0;361.79551;225.25476;256.43178;371.68399;316.46688;402.49223;1079;0.994627;0.00000957;3.49E+00;10.64853;1079;0.994627;0.00000957;3.49E+00;10.64853;72.814;9.40198;11.4015;17.5646;0.00362476;0.000102945;0.0000955;0.000378505;1.5583297;1.0637744;9.30249;1.11854;0.029160259;0.03536175;0.054476578;0.010828346;4.77918;23.9269;12.5822;11.8211;5.0723;12.6372;12.048;5.08279;12.6372;12.048;5.08279;-1;-1;-1;8.39798;8.39798;0;1079;0.994627;7.91793;174.289;161.565;153.435;99.8676;0;0;0;0;0;0;1;0;74
302;3.336479;8.5433624;449272.69;368797.12;1314.09;1716.55;0.6966;941.7742;633.65295;1127.0124;862.58544;781.36922;1152.9992;952.37732;1163.1956;1662;0.864457;0.076766267;312.63692;420.33029;1714;0.993662;0.003180303;63.634009;133.01014;402.462;143.546;104.965;144.82;0.16264399;0.03002507;0.017990502;0.037406954;1.525499;1.162919;2.38445;1.04286;0.15242059;0.11145423;0.1537734;0.067568223;3.45304;39.7137;26.0086;27.2192;7.72974;26.1596;27.2915;7.58566;26.1156;27.2192;7.75749;26.5845;27.7255;5.70604;8.63732;10.7417;3.29293;1667;0.876881;39.1682;171.254;160.56;158.199;105.595;3;3;0;0;0;0;53;2;403
303;3.3319054;8.5141995;446032.69;368293.12;1433.51;1558.89;0.104328;364.46472;0;421.36918;241.35351;309.79986;409.86595;358.81015;421.36918;1558;0.992935;0.0000101;3.588761;10.491183;1558;0.992935;0.0000101;3.588761;10.491183;125.379;44.9987;41.8948;43.2312;0.007468328;0.0023827;0.001929785;0.00207122;1.3366403;1.0653006;8.54594;1.12035;0.12346506;0.11494878;0.1186156;0.009846662;5.21787;38.2134;22.7302;23.3884;7.90588;22.7822;23.3884;7.9313;22.7822;23.3884;7.9313;-1;-1;-1;17.7908;17.7908;0;0;-11.4334;0;19.9831;21.8014;19.9831;100.781;2;2;0;0;0;0;1;0;126
304;3.3253886;8.5077216;445312.69;367573.12;1054.18;1309.12;0.253368;567.97724;221.84186;699.8072;491.68333;396;713.39955;593.6448;720;1299;0.960303;0.010117444;113.49859;150.21912;1307;0.991683;0.001956398;49.909544;72.769609;254.939;89.2975;88.205;100.68;0.038432348;0.007124066;0.006470979;0.009435941;1.6069528;1.0814993;1.90555;1.09954;0.15722018;0.15529664;0.17726029;0.087872436;3.94432;39.9191;25.1126;26.3669;7.38464;25.3326;26.4065;7.16833;25.6381;26.4557;6.98635;14.5904;15.207;5.238;9.19813;7.83511;6.05156;1302;0.97207;20.498;49.3987;56.3099;36.8699;99.3274;2;2;0;0;0;0;9;2;256
305;3.3084655;8.5330057;448120.69;365701.12;866.62;971.571;0.1296;406.21649;324;482.51246;409.05914;324;482.51246;409.05914;480.29992;935;0.651542;0.069048931;296.50603;346.14593;956;0.851635;0.013369965;130.47286;140.65669;104.951;64.9861;62.0645;69.3649;0.009313845;0.003127656;0.002740216;0.003845884;1.3980087;1.0782784;1.25517;1.04778;0.15997894;0.15278679;0.17075852;0.32119046;1.19852;33.1358;17.2976;18.4113;8.44237;17.4273;18.4974;8.6792;20.7907;21.4342;6.9189;12.9672;10.5199;8.8285;16.0359;17.0758;5.78695;952;0.813522;27.4093;38.6598;38.6598;167.005;3.77775;2;2;0;0;0;0;22;15;106
306;3.3065091;8.5281459;447580.69;365485.12;775.641;920.548;0.179496;478.06004;317.82338;569.02495;432.87496;296.73509;619.90363;494.12655;619.36743;878;0.706376;0.040654354;227.51424;286.00166;917;0.975514;0.001413541;42.423764;74.318759;144.907;77.0477;51.9055;75.0214;0.015313532;0.005191994;0.00344495;0.004694303;1.6785405;1.1210512;1.74025;1.07331;0.16116735;0.10857531;0.15692887;0.088741498;2.53168;38.4906;19.8346;20.0889;7.39534;20.0195;20.1314;7.33488;19.3035;18.4189;7.50612;23.1799;22.8803;5.61303;10.1559;11.4718;2.8816;881;0.727079;30.9744;141.34;130.601;125.538;32.6115;0;0;0;0;0;0;40;3;146
307;3.2898965;8.522321;446932.69;363649.12;340.77;611.307;0.606528;878.78064;434.55844;1446.3366;899.74841;608.38179;1453.852;966.7784;1468.9589;555;0.791871;0.10690844;368.94451;441.51327;560;0.810352;0.094845522;347.50693;418.94913;270.536;98.0869;93.7687;107.549;0.0992218;0.02243358;0.017147652;0.023100132;2.7942054;1.1993164;1.44045;1.06536;0.11161699;0.10670324;0.12238409;0.39544218;2.97824;45.3745;20.5512;20.5285;7.88341;20.6669;20.625;7.91037;20.5242;20.3584;7.85584;25.8175;27.7776;8.50171;19.8261;19.7151;7.72767;560;0.810352;36.1256;20.556;22.3801;17.1027;38.8013;3;3;0;0;0;0;6;51;272
308;3.303567;8.5057881;445096.69;365161.12;514.367;746.846;0.412128;724.38778;317.9143;943.3298;622.18556;561.68372;907.43596;713.21059;929.05115;708;0.832906;0.074866247;3.09E+02;385.34405;716;0.867317;0.058411842;2.73E+02;336.51974;232.479;101.937;103.2;98.3845;0.058750419;0.019228946;0.016882554;0.0182756;1.6448906;1.1100739;1.53196;1.08639;0.14072203;0.14246473;0.13581739;0.37647348;2.42552;44.3594;25.6271;26.5075;8.71744;27.1982;28.194;7.67519;27.3607;28.2096;7.70096;24.0456;24.7869;6.61123;14.9431;12.6785;7.88943;712;0.850111;28.4213;54.1623;55.008;54.4623;75.9357;3;2;1;0;0;0;9;30;233
309;3.3061672;8.4954174;443944.69;365449.12;445.741;666.504;0.241056;554.00544;260.73509;785.82342;503.72644;360;778.68526;557.21595;770.43363;642;0.889002;0.023063479;171.36316;194.02017;644;0.898061;0.02084824;162.92576;179.78733;220.763;74.4675;74.3774;83.4207;0.031577584;0.007238193;0.007274843;0.007628231;1.9339375;1.0995647;1.24909;1.02543;0.13441649;0.13425399;0.15057732;0.29408693;3.69974;39.4238;21.6684;21.8726;7.08889;21.9951;22.0921;7.02175;21.9182;22.047;6.95771;36.8294;36.8294;0;17.9404;17.9652;6.98277;644;0.898061;36.8294;45;41.1859;37.4054;50.5357;2;2;0;0;0;0;3;22;222
310;3.3117085;8.504812;444988.69;366061.12;696.757;886.334;0.13608;416.24804;209.8234;677.20997;429.52756;209.82338;663.62338;429.31086;679.24663;877;0.950764;0.007242542;9.60E+01;139.47974;882;0.977138;0.002394309;5.52E+01;93.153514;189.577;48.2844;43.1616;66.0644;0.015572747;0.001884883;0.001666683;0.002944626;2.6628738;1.1160836;2.31324;1.13049;0.11599901;0.10369207;0.158714;0.13264562;4.05207;31.4874;18.7357;18.7584;5.87508;19.016;18.918;5.65639;19.1855;18.9599;5.574;12.2922;14.9684;5.74969;7.33591;7.0744;2.15012;879;0.961314;16.2159;34.6952;32.0054;32.0054;18.4123;2;2;0;0;0;0;6;4;191
311;3.3208307;8.5109644;445672.69;367069.12;995.964;1172.98;0.180792;479.78278;173.82337;587.44144;415.87633;376.99688;583.90356;479.30273;612;1156;0.904072;0.005616545;84.564811;103.6797;1172;0.994459;0.0000132;4.1025637;6.8080559;177.017;53.316;50.6888;45.7157;0.022399008;0.00326446;0.002798651;0.003582964;1.6270973;1.1029392;2.37864;1.03644;0.11112537;0.10564957;0.095284158;0.008550877;2.69367;39.8318;21.6279;21.1512;9.37814;21.7463;21.439;9.28622;22.0849;21.6648;9.21432;11.2484;12.6726;4.09939;2.69367;2.69367;0;1162;0.937967;15.4958;12.0948;12.5288;28.0725;86.7229;5;5;0;0;0;0;17;0;178
312;3.3139906;8.5093475;445492.69;366313.12;881.537;1011.78;0.138024;419.2107;260.73509;526.68522;386.67789;296.73509;533.16904;405.2324;540;1011;0.993986;0.000100972;11.338478;16.732006;1011;0.993986;0.000100972;1.13E+01;16.732006;130.246;38.7673;38.6351;43.7023;0.012318612;0.001563952;0.001519127;0.001503434;1.6592919;1.0557726;2.17764;1.12852;0.092476967;0.092161462;0.10424908;0.027047207;3.5025;29.2093;17.2582;16.9266;5.22105;17.318;16.9323;5.19905;17.318;16.9323;5.19905;-1;-1;-1;9.84151;9.84151;0;1011;0.993986;19.9268;41.1859;39.8056;36.8699;41.7705;2;2;0;0;0;0;1;0;131
313;3.3172495;8.5135586;445960.69;366673.12;886.435;1181.79;0.454896;761.04636;425.9143;986.73837;690.62393;432;1004.1281;793.59364;1038.3988;1133;0.834809;0.05516228;265.01848;418.18651;1134;0.838195;0.053452644;2.61E+02;415.60761;295.355;101.746;79.0916;95.3555;0.079610399;0.012845731;0.006582735;0.011265836;1.8616846;1.1539132;2.51396;1.11713;0.13369237;0.10392475;0.12529522;0.34279031;3.08397;52.4089;24.6818;24.7163;8.86029;24.8682;25.0997;9.0527;24.8425;25.0805;9.05338;33.6751;33.6751;0;23.2565;23.4854;7.14634;1134;0.838195;33.6751;19.9831;30.2564;33.6901;80.0548;3;3;0;0;0;0;2;47;296
314;3.318857;8.4730515;441460.69;366853.12;406.402;642.94;0.260496;575.91128;0;628.71295;408.56245;479.68399;633.68372;580.44356;683.05195;642;0.996026;0.000000465;0.76922812;3.2714879;642;0.996026;0.000000465;0.76922812;3.2714879;236.538;112.667;87.1232;114.527;0.025248199;0.006959121;0.007118129;0.007943866;1.4066832;1.1213776;18.0876;1.10218;0.19563213;0.15127891;0.19886177;0.001335671;4.82965;63.1191;25.9665;26.3227;8.56216;25.8149;26.3227;8.27027;25.8149;26.3227;8.27027;-1;-1;-1;60.2244;60.2244;0;0;-1.71813;0;76.7595;125.538;108.435;175.06;4;4;0;0;0;0;1;0;237
315;3.3240617;8.461707;440200.69;367429.12;432.123;487.016;0.040176;226.17177;180;288.00003;221.4171;152.49846;273.79986;232.40786;290.24128;487;0.999705;9.80E-09;0.11168911;0.15161133;487;0.999705;9.80E-09;0.11168911;0.15161133;54.8933;24.9712;27.6829;25.9489;0.001473649;0.000372486;0.000366503;0.000372711;1.6468026;1.0751271;1.84264;1.07569;0.11040822;0.12239764;0.11473073;0.000493824;2.45891;22.9716;14.6456;15.9772;5.56929;14.9447;16.1571;5.29621;14.9447;16.1571;5.29621;-1;-1;-1;2.68075;2.68075;0;487;0.999705;5.41373;36.8699;56.3099;60.2551;0;2;2;0;0;0;0;1;0;56
316;3.3367667;8.4681812;440920.69;368833.12;578.115;786.804;0.377784;693.54849;326.97949;903.26603;620.5394;576;905.50607;688.422;917.82353;735;0.751765;0.075586497;310.22526;425.60833;750;0.823642;0.043729138;235.96116;322.84479;208.69;95.0499;92.7033;102.946;0.042747973;0.015329908;0.01347013;0.017301727;1.7513167;1.1860795;1.88446;1.21816;0.13704862;0.13366521;0.14843425;0.34022301;3.5105;41.3684;25.2316;25.8918;7.60495;26.01;26.4309;7.26182;26.2544;26.4473;7.2762;23.4189;24.3829;6.7066;18.7819;16.9016;7.40998;745;0.799683;30.2366;84.8056;81.2538;78.6901;102.894;3;3;0;0;0;0;16;36;209
317;3.3400158;8.454245;439372.69;369193.12;441.136;622.001;0.314928;633.22885;385.49535;822.57955;611.39026;468;829.38256;649.09589;853.43541;574;0.734603;0.068671196;295.6939;383.31107;582;0.778835;0.051649163;2.56E+02;340.19347;180.864;79.718;87.0818;95.1273;0.033986838;0.007601884;0.007157778;0.009847714;1.8164353;1.219952;1.72252;1.07195;0.12589132;0.13752025;0.15022581;0.40497294;1.65735;37.965;17.3712;17.1038;6.44868;16.9163;16.4447;6.15878;16.433;16.1671;5.92189;23.1712;23.4322;5.88987;20.2081;19.2586;7.51202;582;0.778835;27.619;49.0856;57.5288;62.354;77.2477;0;0;0;0;0;0;9;40;182
318;3.3429279;8.4211898;435700.69;369517.12;49.6678;170.642;0.136728;417.23793;353.82338;433.99385;393.55146;360;482.51246;416.90307;482.99067;148;0.812836;0.03135051;199.79166;305.76184;154;0.862433;0.02106991;163.78963;252.18888;120.974;57.2662;51.9577;50.1716;0.012512137;0.003063252;0.002788777;0.003104112;1.3400159;1.060895;2.37822;1.16869;0.13725068;0.12452774;0.12024689;0.39255689;3.21818;45.3299;17.8145;16.9053;8.52755;18.3956;17.8917;8.75044;18.2729;17.2129;8.87344;20.1305;20.7205;7.08264;14.1913;12.7348;5.98385;154;0.862433;25.924;173.66;128.66;116.565;96.2247;2;2;0;0;0;0;7;16;122
319;3.3367463;8.4318872;436888.69;368833.12;100.935;289.287;0.319464;637.77283;72;792.85666;472.40572;443.68403;793.79558;628.01683;831.12451;289;0.998479;0.00000467;2.4391568;11.941452;289;0.998479;0.00000467;2.4391568;11.941452;188.352;68.7102;63.394;73.7396;0.032472579;0.005207868;0.004231821;0.004816823;1.6982442;1.1277656;23.9682;1.03605;0.10773463;0.099399048;0.11562042;0.003824492;1.55366;37.1325;18.6953;18.8137;7.96147;18.7382;18.8137;7.94398;18.7382;18.8137;7.94398;-1;-1;-1;6.9013;6.9013;0;289;0.998479;6.2136;64.6538;84.2894;72.3499;90;4;4;0;2;2;0;1;0;190
320;3.354333;8.4322011;436924.69;370777.12;248.82;382.255;0.172368;468.47171;396;511.9036;448.43366;407.68396;511.59969;458.11255;531.53363;333;0.630871;0.072833629;3.05E+02;357.04856;334;0.638365;0.071238007;3.01E+02;353.83894;133.435;84.0071;77.7732;90.9093;0.01397249;0.006619425;0.005846555;0.007189393;1.2873443;1.0391249;1.37753;1.0148;0.17932163;0.1660147;0.19405505;0.64287651;4.56538;37.0511;23.5263;24.0234;7.34854;24.9787;24.7335;6.80264;24.885;24.7335;6.7752;33.9691;33.9691;0;21.0106;22.2339;7.63562;334;0.638365;33.9691;49.3987;33.6901;61.6992;95.8131;2;1;1;0;0;0;2;48;135
321;3.3475017;8.4458154;438436.69;370021.12;268.661;627.796;0.815184;1018.7858;443.68372;1692.4389;1023.3355;498.55892;1620.8178;1235.6095;1698.1166;562;0.816793;0.09858226;354.28637;445.91666;588;0.88919;0.046222425;242.59476;312.77002;359.134;115.251;117.213;126.56;0.14052563;0.02274074;0.021479777;0.022576049;2.7782369;1.2211304;1.52036;1.09296;0.11312558;0.11505153;0.12422676;0.23812146;1.55151;43.892;18.9958;17.6582;7.73093;19.0014;17.679;7.7786;18.6632;17.2287;7.66575;24.0176;21.6638;7.80632;18.8975;16.8281;6.93605;569;0.836285;35.2909;88.6028;92.6026;85.1355;80.4703;0.00E+00;0;0;0;0;0;27;39;360
322;3.3683439;8.4438593;438220.69;372325.12;391.44;562.178;0.23328;544.99662;396;649.28403;515.42764;434.97953;685.99381;570.17223;687.77902;534;0.834965;0.037678022;219.02773;294.42607;551;0.934533;0.008927582;106.6159;173.77578;170.737;84.0947;77.7444;87.0616;0.023870827;0.007405178;0.006096961;0.00768203;1.5926131;1.0833127;2.10305;1.12586;0.15430315;0.14265119;0.15974702;0.19562671;1.77995;40.482;21.6561;21.6682;8.24571;22.1182;22.1733;8.02611;22.5319;22.4973;7.93566;18.6906;16.7067;8.1427;11.6439;9.72396;6.72016;536;0.846678;36.253;85.9144;96.3402;96.009;127.833;2;1;1;0;0;0;18;11;172
323;3.3569541;8.4597447;439984.69;371065.12;674.146;892.712;0.5022;799.63797;617.95885;840.29988;755.07481;634.1678;947.44164;802.11649;990.49081;801;0.580392;0.19167885;494.01729;674.41134;881;0.946415;0.008047732;101.22594;202.50568;218.565;142.453;135.731;147.482;0.057768233;0.027768622;0.022373339;0.028443687;1.5343134;1.074141;2.23117;1.15012;0.17814718;0.16974028;0.18443619;0.12658971;1.24394;41.6043;24.2009;24.7292;6.13822;24.406;24.7817;5.86108;23.6777;23.9397;5.19767;25.8112;27.1231;6.76619;9.98416;8.28121;8.67113;832;0.722226;41.6043;167.005;12.0948;19.0935;11.3712;0;0;0;0;0;0;81;11;219
324;3.3537039;8.4717367;441316.69;370705.12;825.125;1060.66;0.162648;455.07127;185.84208;701.7272;443.98849;221.84193;701.52594;501.75711;717.29489;1036;0.895299;0.020658388;162.18223;254.0798;1039;0.908036;0.017163887;147.8301;241.17876;235.536;75.3201;73.043;79.8561;0.02437677;0.004382997;0.003865649;0.004681154;2.4844866;1.1543986;2.54768;1.03575;0.16551269;0.16050886;0.17548051;0.32485044;2.81546;48.3358;25.6068;26.6854;9.38882;26.5442;27.1284;8.71733;26.5029;27.1284;8.79093;28.3477;25.9421;5.02323;17.2328;15.5563;11.2429;1039;0.908036;30.0317;75.9638;71.565;72.4744;77.7458;0;0;0;0;0;0;4;21;236
325;3.3569609;8.472059;441352.69;371065.12;858.287;1098.38;0.198288;502.46205;252;649.19861;447.77142;360;649.99388;514.89363;672.53549;1086;0.948419;0.013565708;131.42448;186.60685;1086;0.948419;0.013565708;131.42448;186.60685;240.098;62.2264;69.5999;67.4672;0.030214063;0.005464056;0.005434505;0.004967664;1.7915292;1.0907451;2.01606;1.20316;0.12384294;0.13851775;0.13427315;0.26156101;2.79282;41.8389;24.593;23.7114;7.20108;25.3207;24.1124;6.70871;25.3207;24.1124;6.70871;-1;-1;-1;15.4681;16.0767;7.1582;1086;0.948419;19.0107;93.8141;96.3402;105.524;58.5214;0;0;0;0;0;0;1;12;241
326;3.3589163;8.4746505;441640.69;371281.12;1069.51;1168.3;0.057024;269.45354;116.49845;375.62331;234.66557;152.49846;360;277.70784;389.39955;1168;0.996918;0.000114504;12.074379;19.872173;1168;0.996918;0.000114504;12.074379;19.872173;98.7931;21.2645;19.3363;25.2185;0.004742377;0.000545558;0.00039673;0.00067629;2.0884453;1.1094048;2.7087;1.15384;0.078917228;0.071761179;0.093591296;0.044810615;2.7419;27.0624;16.9406;17.4685;6.29387;17.294;17.8891;6.10844;17.294;17.8891;6.10844;-1;-1;-1;7.04572;8.25046;1.70376;1168;0.996918;8.33329;32.0054;36.8699;33.6901;0;0;0;0;0;0;0;1;0;100
327;3.3615237;8.4782138;442036.69;371569.12;1028.99;1249.16;0.344088;661.89609;0;804.98447;488.40872;526.16784;806.46316;654.52663;820.92632;1249;0.999265;0.00000165;1.451225;4.8599975;1249;0.999265;0.00000165;1.451225;4.8599975;220.173;81.4547;79.1552;86.3705;0.055038538;0.010813392;0.010265606;0.01199784;1.5382563;1.0536371;11.2151;1.11425;0.12306269;0.11958849;0.13048949;0.002192527;2.54991;41.3053;19.9266;21.0246;8.1099;19.9448;21.0246;8.11773;19.9448;21.0246;8.11773;-1;-1;-1;14.5829;14.5829;0;0;-4.67355;0;100.305;74.7449;74.7449;8.13284;4;4;0;0;0;0;1;0;222
328;3.3657492;8.4629805;440344.69;372037.12;742.773;904.103;0.325296;643.56796;443.68386;691.59972;581.71591;497.9143;770.46316;636.6665;778.7991;866;0.763818;0.057009663;269.41966;324.35441;871;0.794811;0.047216158;245.18866;305.85556;161.331;82.7925;61.7241;81.0253;0.028642739;0.009390098;0.00699497;0.008951102;1.4644079;1.2327956;1.49963;1.17389;0.12864615;0.095909156;0.1259001;0.38098332;4.69895;34.1488;19.1152;19.2121;5.85326;19.2;19.2205;5.73166;19.1471;19.1295;5.77043;21.731;22.4937;2.5208;18.5708;19.1474;6.63982;871;0.794811;24.3481;146.31;127.875;123.69;6.56292;0;0;0;0;0;0;6;33;163
329;3.3738774;8.4386711;437644.69;372937.12;342.209;428.557;0.106272;367.84468;196.99686;510.4922;367.53868;256.43182;561.68372;381.91457;569.20997;414;0.831413;0.015075591;138.54544;186.31918;414;0.831413;0.015075591;1.39E+02;186.31918;86.3486;40.9787;34.2605;46.3569;0.006298623;0.001829722;0.001296614;0.002192206;2.3945065;1.1585247;1.80855;1.02395;0.1114021;0.093138573;0.12602304;0.37664113;4.35985;28.3375;16.36;16.1239;6.37;17.288;17.0817;6.2008;17.288;17.0817;6.2008;-1;-1;-1;10.593;9.12819;4.02362;414;0.831413;16.6012;116.565;125.538;124.695;157.267;2;2;0;0;0;0;1;14;87
330;3.3794118;8.4351032;437248.69;373549.12;111.438;407.368;0.587088;864.58293;529.49539;1149.3296;794.93994;650.24114;1180.9617;898.30014;1188.5453;374;0.887243;0.055370713;265.5187;343.50983;392;0.948068;0.023558781;1.73E+02;231.06023;295.93;129.018;134.887;135.889;0.10229432;0.030742062;0.028550298;0.03244252;1.8898103;1.10042;1.5546;1.15289;0.14922586;0.15601338;0.15717322;0.20032023;1.17455;49.8394;23.7936;22.0038;11.1051;24.3021;22.2672;10.9785;24.4993;22.5676;11.0145;19.6092;18.6719;9.11873;12.9073;10.2654;7.8628;388;0.934551;27.3396;121.329;128.157;125.134;152.574;4;3;1;0;0;0;19;15;297
331;3.3875527;8.4334781;437068.69;374449.12;156.073;317.436;0.244296;557.71616;353.9143;757.1239;536.72851;434.55837;757.63305;546.89354;769.59208;285;0.798989;0.047615878;246.22432;320.57899;316;0.991102;0.00167666;46.203784;56.127279;161.363;71.8653;72.6443;85.5116;0.022615557;0.005637589;0.00494762;0.007150624;1.9041217;1.1245785;1.66637;1.07018;0.12885642;0.1302531;0.15332466;0.08284462;4.19708;35.3997;17.8025;16.272;7.29137;17.9055;16.3166;7.29876;18.0892;16.4776;7.37643;16.955;15.9879;6.90875;12.3904;13.9518;4.85545;289;0.823778;29.4946;93.5763;95.1944;100.784;97.592;0;0;0;0;0;0;32;1;162
332;3.3738848;8.4516337;439084.69;372937.12;474.987;619.159;0.20736;513.82774;224.49846;649.05791;432.53998;396;670.68526;516.16344;669.63874;584;0.756129;0.056045583;267.1319;431.6678;587;0.776938;0.046367818;242.976;404.66852;144.172;79.6043;75.3027;80.8947;0.019131946;0.007266245;0.005595333;0.0078503;1.6984238;1.1471108;2.6586;1.49152;0.15492412;0.14655249;0.15743536;0.47287444;2.30825;47.2534;24.6701;25.5355;9.29176;26.4682;27.6619;8.52825;26.649;27.8917;8.55839;19.9576;22.4559;3.78609;17.4776;18.1403;8.82216;585;0.763065;23.1235;130.236;131.186;126.254;147.217;4;2;2;0;0;0;4;32;146
333;3.3751928;8.4610309;440128.69;373081.12;559.319;802.944;0.243648;556.976;220.4318;891.7102;471.49472;245.82333;875.44157;573.05704;922.75241;747;0.770368;0.052732627;259.11631;330.12017;751;0.786786;0.048051282;247.34751;319.72577;243.626;73.8476;73.6727;94.29;0.034885941;0.007240547;0.005790459;0.007160472;2.7447159;1.1472719;1.655;1.23225;0.13258667;0.13227272;0.16928923;0.44409007;5.58104;47.2977;23.6734;21.2362;10.2105;23.7387;20.5036;10.6026;23.4367;20.3399;10.4609;36.8775;41.2605;9.30924;23.3752;23.3985;8.29908;751;0.786786;41.4508;104.621;102.095;110.556;19.363;2;1;1;0;0;0;5;51;244
334;3.3830079;8.4590822;439912.69;373945.12;573.72;734.992;0.1944;497.51157;220.4318;728.93834;427.24714;317.82338;711.73183;553.15362;742.15901;719;0.900839;0.019381546;157.09026;200.48703;729;0.962846;0.007978173;100.78752;151.48814;161.272;45.1866;47.4473;47.4335;0.020307775;0.003532122;0.003025768;0.002829369;2.2252948;1.1108318;1.85935;1.07992;0.090825316;0.095369171;0.095341567;0.20258328;2.0368;30.4264;17.047;17.4699;5.31448;17.333;17.6091;5.16552;17.4157;17.6297;5.1579;15.1278;14.9531;5.33538;11.1118;14.2323;5.18422;727;0.950444;22.5542;99.4623;111.801;104.036;51.6708;2;2;0;0;0;0;11;5;162
335;3.3732521;8.4856611;442864.69;372865.12;1262.02;1447.7;0.106272;367.84468;0;473.50607;312.02415;260.73509;470.97946;369.13537;473.50607;1447;0.996218;1.87E-09;0.048773538;0.84371855;1447;0.996218;1.87E-09;0.048773538;0.84371855;185.685;23.1068;16.4532;50.3477;0.011147853;0.000693533;0.000341334;0.001918332;1.6569986;1.0931379;299.245;1.07124;0.062816761;0.044728789;0.13687205;0.000132593;6.01977;43.2607;23.3771;23.5523;6.97386;23.3538;23.4804;7.00623;23.3538;23.4804;7.00623;-1;-1;-1;25.6458;25.6458;0;0;-6.79656;0;81.2538;80.5377;81.2538;90.1504;0;0;0;0;0;0;1;0;186
336;3.3810647;8.4788515;442108.69;373729.12;942.421;1209.28;0.626616;893.21456;363.56489;1116.6426;739.1925;716.38179;1130.4439;881.73228;1130.4229;1186;0.91275;0.05060299;253.83011;425.74765;1193;0.93898;0.028872238;191.7323;383.74475;266.862;99.661;89.5125;95.0187;0.09352257;0.02138463;0.019439149;0.019478578;1.60166;1.0852654;3.34331;1.53682;0.11157567;0.10021383;0.10637833;0.21465425;1.46294;44.311;20.7638;19.8848;8.31081;21.2513;20.429;8.17687;21.3356;20.5682;8.19594;17.1796;17.5482;6.22632;12.4754;11.9692;5.91637;1188;0.920244;26.371;124.824;127.569;127.235;150.39;5;3;2;0;0;0;8;16;268
337;3.3937596;8.466854;440776.69;375133.12;638.499;766.456;0.099792;356.45353;116.49845;475.43599;304.84795;268.9969;446.51249;351.0437;489.65295;760;0.949544;0.002223587;53.208638;73.152174;766;0.996434;0.000015;4.3669303;9.4122276;127.957;34.357;35.3765;31.3141;0.00933426;0.001317499;0.001251827;0.001319388;1.8869958;1.059482;3.14629;1.04116;0.096385621;0.099245658;0.087849003;0.012251051;1.45697;30.5126;17.0062;17.9983;5.94872;17.1734;17.9983;5.75461;17.2942;18.3968;5.66622;6.05421;6.05421;0;1.45697;1.45697;0;765;0.988619;6.05421;145.008;141.34;143.973;169.829;0;0;0;0;0;0;7;0;129
